Ad state	Ad	Description line 1	Description line 2	Display URL	Destination URL	Final URL	Mobile final URL	Tracking template	Custom parameter	Campaign	Ad group	Status	Labels	Campaign Type	Campaign sub-type	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Converted clicks	Cost / converted click	Click conversion rate	View-through Conv.
removed	VauxhalInsignia £138pm	Sports Hatch 1.8i 16V SRi 5dr	Special Online Offer Now in Stock	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-hatchback-1.8i-16v-sri-5dr-969966					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Lease FordTransit £209	"ABS, CD, Parking Sensors, in stock"	"Zero deposit, unlim mileage"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-vans/ford/transit-260-swb-diesel-fwd-low-roof-van-tdci-85ps-985850					Ford Transit	Ford Transit	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	ToyotaAygo Blue £99pm	5 Door 1.0 only £99 per month	Get this delivered FREE in April.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/toyota/aygo-hatchback-1.0-vvt-i-ice-5dr-1012340					Toyota	Toyota Aygo Blue	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Incredible Lease Prices	NEW Summer deals online from £69	"Best Prices, UK Free Delivery"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/specials.php					Generic Vehicle Leasing	Vehicle Leasing	campaign paused	 --	Search Network with Display Select	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	NEW RenaultScenic £189pm	1.6 16v VVT Dynamique 5dr	10 cars In stock delivery in days.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=295586					GRANDE SCENIC	GRANDE SCENIC	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Lease your car in 24 hrs	Most of our cars are in stock	You can drive away the next day!	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/					Bad Credit Leasing	Quick Cars	approved	 --	Search Only	All features	678	11053	6.13%	0.56	378.11	3.5	34	11.12	5.01%	0
enabled	ToyotaAygo Ice £99pm	Ex Demo Hatch VVT-i Ice 5dr	Get this delivered free in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/toyota/aygo-hatchback/aygo-hatchback-10-vvt-i-ice-5dr-2311075					Toyota	Toyota Aygo Blue	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordKA Edge 1.2 £109pm	FordKa 1.2 Edge 3DR only £109pm	in stock now delivery in days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/ford/ka-hatchback/ka-hatchback-12-edge-3dr-start-stop-2310909					Ford KA	KA (1.2 Edge)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	New RenaultScenic £169pm	Grand Scenic 1.6 Dynamique 7 Seat	"Brand New Deal just in, View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/renault/grand-scenic-mpv/grand-scenic-estate-16-vvt-dynamique-tomtom-5dr-3239001					Renault Grand Scenic	Renault Grand Scenic	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Zero Deposit Leasing	Cars and Vans from £90 p/m.	"In stock, Delivery in 7 days"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars					No Deposit Deals	No Deposit Deals	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease Peug Partner £179	Zero Deposit. Diesel. Unlim Mileage	Own the van at the end of the lease	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-vans/peugeot/partner-l1-diesel-625-s-1.6-hdi-75-van-sld-969940					Vans	Peugeot Van (Partner)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	Zero Deposit Car Leasing	"No Deposit Leasing, UK Delivery."	Prices from just £90p/m	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-no-deposit-lease-cars?gclid=CP-no7mS5boCFZMdtAodRx4A3A					Remarketing	Remarketing	approved	 --	Display Only	Remarketing	6449	1230343	0.52%	0.28	"1,823.73"	1.1	99	18.41	1.54%	11
removed	Lease Corsa Hatch £112pm	NEW Model Corsa 1.4 SE 5dr.	"Alloys, CD, Air Con, In stock!"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/corsa-hatchback/corsa-hatchback-14-sxi-5dr-2311498					Vauxhall Corsa	Vauxhall Corsa (1.4 SXI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease with bad credit	We can help you lease your perfect	car even with bad credit history.	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/subprime-cars					Bad Credit Leasing	Bad Credit	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Ex DemoHyundi I30 £188	1.6 CRDi Blue Drive Active 5dr	In Stock Delivery in 7 Days	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/hyundai/i30-hatchback/i30-diesel-hatchback-16-crdi-blue-drive-active-5dr-5601350					Hyundai	Hyundia i30 (1.4 Active)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	FordFocus Hatch £124pm	Top Deal FordFocus 1.6 Style 5Dr	"In Stock, Delivery in 7 days!"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/vehicle.php?formid=dealdetail&mode=lease&id=279836					Ford	Ford Focus (1.6 TDCI)	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
enabled	New CitroenC3 £94pm	In Stock Hatchback 1.1i First 5dr	"Low Tax, delivery in 7 Days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/citroen/c3-hatchback-1.1i-first-5dr-420738					Citroen	Citroen C3	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Chev Spark Hatch £92pm	A/C/Colour Coded/CD 1.0 SE+ 5d	"Low Tax, in Stock View Online"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/chevrolet/spark-hatchback-1.0i-5dr-420605					Chevrolet	Cherolet Spark	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	New CitroenC3 £94pm	In Stock Hatchback 1.1i First 5dr	"Low Tax, delivery in 7 Days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/VehicleDetails.aspx?typ=LEASE&recno=273					Citroen	Citroen C3	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	RenaultClio Bizu £114.99	Editions 1.2 16v Bizu 3dr	"In Stock, delivered in days."	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/renault/clio-hatchback/clio-hatchback-special-editions-12-16v-bizu-3dr-6563325					Renault	Renault Clio	campaign paused	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
removed	Lease Vaux-Insignia £159	Diesel Hatch 2.0 CDTi SE [160]	"Special Offer Air Con, CD, Alloys"	www.hippoleasing.co.uk	http://www.hippoleasing.co.uk/ex-demo-lease-cars/vauxhall/insignia-diesel-hatchback-2.0-cdti-sri-160-5dr-auto-969963					Vauxhall	Vauxhall Insignia (Petrol)	removed	 --	Search Only	All features	0	0	0.00%	0	0	0	0	0	0.00%	0
